individu,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Dim16,Dim17,Dim18,Dim19,Dim20,Dim21,Dim22,Dim23,Dim24,Dim25,Dim26,Dim27,Dim28,Dim29,Dim30,Dim31,Dim32,Dim33,Dim34,Dim35,Dim36,Dim37,Dim38,Dim39,Dim40,Dim41,Dim42,Dim43,Dim44,Dim45,Dim46,Dim47,Dim48,Dim49,Dim50,Dim51,Dim52,Dim53,Dim54,Dim55,Dim56,Dim57
179,-0.13447145284779957,0.3386256987417898,0.3621863561720904,-0.29458335169979266,-0.025514995352622635,-0.02791539434459248,0.10651133390583115,0.12679006834133588,-0.40379126681305694,-0.06705687708792965,-0.06956327975600052,-0.1317007836188291,-0.0006203469520798685,0.3556274615945132,0.32868824056704904,0.008595999261986923,0.23106442384177134,-0.29861363686400333,-0.1651420713534486,-0.05809785291740467,-0.1850604351754974,0.15755840549317454,0.1754348585044605,0.05475551036546155,0.2055962303134067,0.2689354427487772,0.04609903128664877,0.11517734950803976,-0.15179975442214344,-0.2795303396500238,0.08181135744747357,0.13101125456542953,0.11131757325039315,-0.459259118524521,-0.28318363127985124,-0.17380459537297147,-0.1154119368762149,-0.06333124896665457,-0.02684004854933367,-0.1481044933000263,-0.052428109596944265,0.1197589584494279,-0.0023107977310412083,0.406608149807318,0.051412052894468034,-0.17815178549745272,0.03435060034495655,-0.05320843398318917,0.09133740181988552,-0.005710679299693717,0.010445915999817467,-0.0033639493457967742,0.0029702251994455017,-0.0002839144040185017,-0.000557825811911069,-0.9382724045038231,0.023060957746386723
180,-0.2595941737760606,0.03649811744252357,0.2888452688467394,-0.23111243619931773,-0.06667915371110981,0.252960752875771,0.16052623137600877,-0.2208131096752364,-0.03522367788870389,-0.05725997418837996,-0.23778529984412533,-0.06154173644489193,-0.04316981567283229,-0.155978890215995,-0.2886614204036975,0.0693170173992711,0.07485815251021992,0.14358760639175208,-0.20799881047705435,0.1614124945092441,0.2059258103530452,0.42946297131881395,0.016151535109003808,0.1049525349890564,-0.09371146303138121,-0.22902179001201228,0.02495454663970772,0.012743028833371221,0.01759974617736049,-0.17525959201125646,-0.07675363402592988,0.1793455594079676,0.02534815106104184,0.12725772392494816,-0.06880538451744288,-0.3564754266012236,0.12570456079012876,-0.03027966896217916,-0.01649739199025676,-0.09502887502353878,-0.14124862753474218,0.008647205421563962,0.1024674548189303,0.1282410677008011,0.016127431777396107,0.13009729291178723,0.07451890096171092,0.014011600424144252,0.13311098164137478,-0.004185240952692923,0.005746732622334727,0.0030337420962528064,0.00886194408112804,-0.0011384268692685878,-0.0026425029331873804,-0.9382724045038234,0.02306095774638683
181,-0.48120937508165934,0.08912967747577133,0.09483439843909244,-0.22895511679416627,0.0038826780125923526,-0.03250689221184922,-0.24399458078234323,-0.18230835058467507,-0.2637427101028048,-0.22291204715873955,-0.2259874530121949,-0.20321529046693834,0.2764577923559525,-0.005418907289239836,-0.4841373198139568,0.04709651673679897,-0.004173262403968717,0.22152460418299144,-0.16747431738167254,0.0534046350631656,0.009413259836323401,0.17992037303350775,0.06508483940442981,0.09248052775379134,-0.26680483609840855,-0.04871508957395961,0.08029937036403596,0.22004276593920918,0.06599425338886074,-0.1912178145187688,0.040567904238048166,-0.017407187800433817,0.10305826076849255,0.23176391612395353,0.006004556682187942,-0.06763962913877022,0.00835242791060982,0.03241804896678398,-0.22658759747856347,-0.1158891288890948,0.0265071627790504,-0.13686973445939946,0.07313224836966958,0.10994294292098351,0.11973800806453712,-0.0089428423766963,0.0009158652263577155,-0.15645883490338913,-0.04690953459689975,-0.005366719787546436,0.0048115993971879515,0.0005110317668006744,0.008263573571841688,-0.001436678855173049,0.0034075841606836742,-0.9382724045038232,0.023060957746386827
182,-0.22525373738524104,-0.03817958376472682,-0.02503409882459806,-0.23027315375803153,0.28043535200353764,-0.06090001810445313,0.31537946765401415,-0.41926764716005416,0.16374827987643753,-0.1353982272413805,-0.3049828483972777,-0.4997404612424724,-0.3287084840622193,-0.004030564423908476,-0.6958613643571381,-0.060140455698311064,0.0003011252476576022,0.11965827092583023,-0.04668705145678998,0.718858756434216,0.09969427841035078,-0.6198279347038324,0.3622367476740577,0.21110877360162314,0.35367185145061664,0.5295148965243712,0.4344345005313326,-0.48669647865417803,-0.33526544887982096,0.4475286950823854,0.1486685758623379,-0.07566483734637998,-0.05007952242816611,-0.12071854168134102,-0.18542049453905066,0.06218899887891311,-0.15594602826549975,0.050107762866995254,-0.06802413135460283,0.026837137698008214,0.1508421203121898,0.09372638486827438,-0.04556413421012102,-0.23019444087526636,0.0006421972307467123,0.052405467521395285,0.07596933212731102,0.03735721482912763,0.05683922464265995,-0.1989302836434276,0.4721368698161796,-0.09626612384960889,0.0636048033768447,0.13520227434292495,0.0007329264110476081,-0.9382724045038232,0.023060957746386886
183,-0.05877275517635135,0.01472702162889191,0.18522770363501545,-0.348495133284757,0.046574735440534205,0.004141790122958449,0.28217675367362405,-0.4182525255515972,0.21168622861230774,0.07334284980584395,-0.1617293042670419,-0.214965218925254,-0.12815483568833486,0.09856027244794717,-0.13496103021122086,0.0038090306507263167,-0.05144850388445577,0.06206876348004744,-0.09661358419234999,-0.07241679936860358,0.08330537135532545,-0.08054205293507985,0.18101264250226437,0.003512281708152137,0.049415155778757325,-0.01666764426963449,0.008856824435013946,0.1890772059333969,0.03821929953339854,-0.012319989567071804,0.1482657464392816,-0.022837283089064096,-0.2498098786335494,0.08256831743750036,0.2458067768339349,0.08446446248336016,-0.024290516869999668,0.24040249960761437,-0.09913223597465738,0.13568156880002583,-0.11200155923943639,0.06898707864793037,-0.10233947506083407,0.033945065489134986,-0.07730993818429326,0.013628073309589176,0.04559828739707041,0.02042382147771462,-0.05112155408776143,0.005837235466065538,-0.018127509779944973,-0.0038687512770049647,-0.003731621128644855,-0.003017728836181665,-0.004332525886683688,-0.9382724045038234,0.02306095774638693
184,-0.24212251292575587,-0.053487306961018735,-0.2578270148208808,0.1612798227696987,0.2480100689155735,-0.038404148954815205,0.26619982999698855,0.258942341864619,-0.03765191876934917,-0.21475744286251952,0.22389745157495294,0.11279977112401332,-0.16696780210624212,0.06120810456389921,0.028509499169847557,0.10776382391120744,-0.05507753633567688,0.360425900335396,-0.012663686964242596,-0.02992074599476161,0.09701698626835192,-0.13266826264538237,-0.14767759486379325,-0.1642256734810714,0.09768247032960006,0.1605502989019469,0.019917572784137222,0.3804984867285457,-0.03098226067068968,-0.0652187737587779,0.21239950076983652,0.09158143974181751,0.07583044077688603,0.22291192793726095,-0.11009294482449893,-0.06995817886118534,-0.16922475280782676,-0.2789167980758802,0.20942196287730327,0.00743688885745524,0.16250882970524255,-0.21330448282294226,0.03958007587167885,-0.09258965255068678,0.16743834703367053,-0.09669772125439961,-0.04089715517673652,0.118640724597691,-0.21146361364893404,-0.00827235303918235,0.006873939243927196,0.00015311699096622167,0.005411365961809751,-0.0009910112194757587,-0.0025950257842265517,-0.9382724045038233,0.02306095774638677
185,-0.1461778084132024,-0.15364092231870546,0.30057781072943895,-0.11734693723742305,-0.01612243436310818,0.15933258142469514,0.21819910024066302,-0.23712673124755398,0.1740593664447231,-0.01712313694963233,-0.10370597930214084,0.21022421234035407,-0.17178514099476613,0.2218957870279191,-0.2274722916537417,0.20041710988402422,-0.13884915565070596,0.15067384768672928,-0.09822432924310652,-0.3621158484882048,-0.08253917703228715,-0.12116518653371734,0.04353543316989613,0.049518074155220776,-0.10392059233412511,-0.15035286033414133,0.14554229168559493,0.09036008338689319,-0.1301115354533879,-0.038161959647765475,0.04954332053852778,-0.059880625881786574,0.0020802287936398274,-0.010871879927172938,-0.0811918659785169,-0.11591801137605388,0.12912889817372772,-0.07169686899068121,0.25124567576333307,-0.17915877186390647,-0.0035616600964183806,-0.056274440767297845,0.30644389419559653,-0.017390219093732093,0.041719588383742866,-0.03503327847725697,0.08334970116807311,-0.03217239959077948,-0.021795177447633134,-0.004446206022647735,0.007797849201468962,-0.008124321650644473,-0.0016877091546644658,-0.0004933419718155316,0.0009593060591333511,-0.9382724045038233,0.023060957746386532
186,-0.06474384577434684,-0.3451899865126722,0.01668878552577723,0.11631532855924777,-0.10715560710084795,-0.15380847674387108,-0.3250818649754034,-0.08296344167684835,0.3234592832128659,-0.16216705813524895,-0.1268455738499028,0.10113558581352114,-0.10558013366297112,0.043489406307676726,-0.0037879067435866607,-0.06832446096531374,-0.05286640338065481,0.05572520215109081,-0.09012182543372424,-0.19582027065878074,-0.06605459755672903,-0.007841618286068714,0.1083609072400934,-0.09320635931046217,0.011194665001539624,0.1869879339293893,-0.015356732621495124,0.03496672929376716,0.011500731019499803,0.1391612626659505,-0.10068411266395978,0.07999207332628001,-0.0188422994855384,0.031475732348281105,-0.08621102491323951,-0.07226913882729595,0.10032520601127334,0.029504988854892722,0.12218698793703517,0.12881644036757367,-0.09363820866626467,0.09556260201131082,0.1848015341815067,0.08667941039684558,-0.005142305534982625,0.09788269539904196,-0.09786186693022315,-0.12458761483564941,0.053992311534753624,0.0006171100769686693,-0.0018363423670532653,0.00328699682718285,0.0036712311100809167,-0.00047251505587129805,0.0012355011415404282,-0.9382724045038233,0.02306095774638666
187,-0.18707349696579287,0.06583546304032065,0.34534289504984406,-0.10462499721640624,-0.030973440636635468,0.01073916506821645,0.3532014640641051,-0.14240244038458588,-0.10517301964029006,-0.09031937450013645,-0.07055416195127875,-0.25858704446434705,-0.20762855730323324,0.34164674792376626,-0.06044687674986175,-0.1364044775061026,-0.03454806505030878,0.2387808726337195,0.007460526699793363,-0.27700990637287526,0.041099158352560054,-0.12204073436740313,0.1353318282198486,0.01324827879993717,0.32363511582156684,-0.12961512906143047,-0.02055402851550217,0.3180559190028703,-0.1652772965481159,-0.13550752098332153,0.2256494491012253,-0.14058649045776733,0.08812059871488673,-0.005422327114648769,-0.03322248128006965,-0.2125604168202753,-0.06742808020099973,0.006744791880266362,0.0356307346670911,-0.3693410319646052,-0.13851223902358042,0.12377268978405605,0.0396539136054759,0.11805050077374539,0.030548626560337827,0.0525766340074786,0.00226570770748009,0.09129663055013928,-0.032848327877159474,-0.0041239096311057625,0.0007768037900658819,-0.006771040095872017,-0.0003679540180360293,-0.0021712455940450857,-0.005843525687542904,-0.9382724045038233,0.023060957746386706
188,-0.05138102489229438,0.06941218048103814,0.27214074230648433,-0.14449622493723757,-0.10739350864980615,0.10832493410555569,0.2548938222213148,0.03245288675475869,-0.08361579469580326,-0.22242150559787618,-0.11384009677799767,-0.2788531459456763,0.09628669444581181,0.18633988511252553,0.15096984038684752,-0.19812566337508003,0.3239499598322579,-0.0027315942061429573,0.10803461745287507,-0.10964995157604193,-0.0619905422477078,-0.11137863227988139,-0.04097235942322202,-0.07155960176434574,0.5277930614111378,0.06802763246348263,-0.07631400509180218,0.12783374264654834,-0.20783199303420075,-0.21163262961414175,0.04308740522235473,-0.15361090145463943,-0.05775379935689706,-0.15718521262585028,-0.06170747945390854,-0.1912455334104833,-0.042154652609583655,-0.10292979104704053,-0.21320654482806042,0.21719554678170674,-0.30042724439101054,0.19158963749824906,0.13792568214523154,0.17540966721431414,-0.055432209207612965,0.11593796852742008,0.037163921721323406,0.0743723763204335,-0.1285525232111544,0.0014217492143797754,-0.006576935846584099,0.0031840924631430286,-8.597672915920679e-05,-0.00030906283791617083,-0.0023957558185536123,-0.9382724045038233,0.023060957746386983
189,0.20069285286587368,0.06963720325535933,0.10414364716865647,-0.38421063607902667,-0.10529394528196533,0.17340131976057002,0.2767810462998007,-0.28774009368090364,0.24681067586968694,0.05192358824622766,-0.09313203034630711,0.09108497252833628,0.17281572382350632,-0.10957228896387693,0.003442556776257742,0.1907254681555633,0.09898844143129953,-0.06350939719948337,0.07721990637752622,-0.1758616003496235,0.16424760987767634,-0.08134859571554398,-0.21295102617038641,0.07276289910145592,-0.038176972165742874,0.022705077875659625,0.22800922018048747,-0.03647142534323725,0.09158602727097553,-0.14569590033382696,0.10802780608924689,0.14274481946555242,-0.0007264094088206381,0.045286908825810476,-0.022833838293867596,-0.16993713188957082,0.07390619332704709,0.19995169236575455,0.03970850128794327,0.07038834854347702,-0.058267692314811124,0.13822712022555997,-0.1464468696427074,-0.2293136915821736,-0.07765850059917981,0.05043827716232424,-0.10632424131051921,-0.04393700080553713,0.07618314369967824,0.006354952463508106,-0.011442087376425953,0.006373539377108726,0.0009626928452178216,-0.0003803920745750916,-0.0015473982012019234,-0.9382724045038235,0.023060957746386702
190,-0.12303146696502104,-0.2938159749721755,0.4386539651326226,0.10155404652066766,-0.1053073103024748,-0.0885449735424989,0.016018713485798326,-0.18891912252023982,0.3457060769473043,0.1845679793734699,-0.12447749576022507,0.25116025469343883,-0.4195623220295989,0.11256739910380029,-0.004614099963131532,-0.10896804082198909,0.2043187949191585,0.09407970247786937,-0.19977701385885258,-0.13289872949049777,0.05761704146347389,0.11682941130277923,0.13280185597398117,-0.24898892289672636,-0.010678395555702666,-0.4806611799323033,-0.04485696154815986,-0.1471998356723545,-0.1283060637294641,0.22063407062725016,-0.18019034485043361,0.07886940096053034,0.08952612335751066,-0.11800055276831889,-0.0892148660020833,0.21084239292043658,-0.2231830296479796,-0.011237901778719493,-0.12818614528895592,-0.17025073811515348,0.0951739802298687,0.027800723840558383,-0.024703299856506943,-0.04290211934017108,0.13815593609975763,-0.014047960156816164,0.015041742725684157,-0.12619858300999987,-0.23436750846631926,-0.008864147462721378,0.009271774401530732,-0.009446164785392732,0.0020279294660306368,-0.0016845766019784624,0.00417756246129892,-0.9382724045038235,0.023060957746386807
191,0.5236617406859988,-0.04050789453564899,-0.23669093481481965,-0.18141806476573846,-0.1420084778985626,0.0005690020166254962,-0.31168051526527335,0.17521001882439488,0.1488857009157794,0.08661298756143289,0.07874210227879903,-0.03517516696837072,0.07913252926332319,-0.03952134518056899,-0.054605258191041985,0.14506283008657558,0.21051027378437195,0.014982366192834589,-0.22692478020821005,0.22122218429142246,0.11014780692112017,0.056649636924335084,0.29952858021675827,-0.23819292255634467,-0.028799715029000767,0.14389256086444482,0.0017130552494721927,0.3873121229399648,-0.0685779667267232,0.10609000839110472,-0.011127019079711363,-0.26887903053718587,-0.18023284371975953,0.0313165813133822,0.03996549355261763,0.013766176667745577,0.08005768693189877,-0.13501124229972142,-0.22972844090969827,0.059812341096553964,0.03220336422251875,0.20039695119334638,-0.06541611941291416,0.10744889765441061,-0.12787825023956886,-0.1625112380598496,0.08863093499101872,0.14853893427345205,-0.014026649859164703,0.0016593171399130588,-0.002286080850310052,-0.00434228113865283,-0.007063249172646339,0.0004986297075747653,-0.0036910829740813868,-0.9382724045038233,0.02306095774638691
192,0.1402469168983985,-0.05098179711817675,-0.1658366288050719,-0.11739289354097389,-0.11656500710695142,-0.24210551354275262,-0.020604799254834875,-0.14649161859905518,0.23077036468104797,0.02664880621262478,0.1525784257830235,-0.2795221955846749,-0.2217731756775526,0.029320447681054945,0.05475969354918691,-0.10329728692956065,-0.10724783787307639,-0.02841848378831947,0.3016213280215374,0.008362687694493045,0.3071314907592477,0.22041277171770524,-0.1284376493053152,-0.10466530093836775,0.00755018369538989,0.020951034781300934,-0.06874202047140969,0.10256185632826903,-0.024531530723386884,0.10974812828447719,0.178126174584918,0.15602984474843518,0.011042458988556382,0.1768124715236552,0.015662989346710114,-0.0787817304896698,-0.10237079591593248,-0.008413969718859875,0.014679142393146641,-0.16478880945235036,-0.06809619040604986,-0.0958254416113948,0.005033006560602578,-0.06379748074829873,-0.14433624317299348,-0.11638252198693202,0.13473135978242853,0.026786696748328738,-0.0993492652421171,-0.0034492123625290087,0.0021202685530650866,0.0014848148196381355,0.0019483511563901823,-0.0002239214999778087,-0.0042135030127713234,-0.9382724045038233,0.02306095774638678
193,0.3082478350701253,0.04970180388858364,-0.2667357540563622,-0.34870654651734745,-0.030939747439119498,0.2819078019577258,-0.011158371128906174,0.07098163032498947,0.07556128003446035,-0.012904213244701706,0.2749428621371008,-0.1457811562769687,-0.06470322745508769,0.036119926715513784,-0.17614214753714885,0.019746855482277528,0.30804336159219153,-0.03309472626932063,0.39456707640037386,0.046245606297911225,0.16831007570765982,-0.07435176614634906,-0.030873113560637343,-0.37505589955836277,3.636581534215303e-05,-0.03578864736531135,-0.02637903944460577,0.1398372323294252,0.08825001568200753,-0.05270077133633967,-0.09999090437071297,-0.014575879375288132,0.1316869220227504,0.15824265498123177,-0.05580608754465129,0.08389154067684772,0.09760840655739707,0.048973567469559394,0.06421059147142132,-0.055521507791099454,-0.184724077667054,0.15274601667833815,0.07462400046378792,0.05915981942819965,-0.04065452882287713,-0.0983223685487778,0.07510897810320713,-0.0433877783981015,0.0837217356632501,0.0033023368497788527,0.0019606318015354934,0.0057477971540964,-0.005411257654708239,0.0035356840743672063,-0.00409412082717016,-0.9382724045038234,0.02306095774638676
194,0.5106187478485754,-0.07180093396471753,0.45196243602616565,-0.029112782618585686,0.9730513976235162,0.2304708362998573,-0.24834593813958009,-0.0878818937876116,-0.41587208383651814,0.3184268620677275,0.1691493155429896,-0.3691794224231083,0.9316577254629894,-0.09116037957787765,0.2495309411294178,-0.35673083097673447,0.11516399338890862,0.17620300515569295,0.33540480464717015,-0.29847740143812923,0.5858563043177184,-0.20893024454790776,0.32513133878603045,-0.3322988940336275,0.4064871114664399,0.25311060843771116,-0.23117480161589926,-0.059027361652768194,0.21494340888994243,0.05082202716389098,-0.38793906399437983,-0.3455456615127431,-0.15362276025830107,0.06931328105797133,-0.24126666310272124,0.1522423898018747,-0.04077901095453086,-0.21966104736706393,0.06832572440804001,-0.20351384296498928,-0.11929904509006142,0.1411642144766861,0.0012376049595450849,0.1582700856299594,-0.03295784452864976,0.04788225853046163,0.06188631010706511,0.04799140633623742,-0.08357191353789907,0.0017594943513068483,0.000790383149979194,0.003543806107573812,-0.006483489114349273,0.0029705791968038017,-0.0018594272884059958,-0.9382724045038238,0.023060957746387098
195,-0.08386330352881165,0.024077511430417056,-0.08488226108796317,-0.234662997261005,0.2251290489241435,-0.1348815811667478,-0.05420040393897052,-0.06937066618514907,-0.4205759689422357,-0.23203987772880558,-0.17505548152033243,-0.043456135962649946,-0.513564180021093,0.5512262037144288,0.14190400718977228,0.10170068783085962,-0.03444319374959793,-0.08981771211341497,-0.055593421379552,-0.022449007468589872,-0.07303716834424268,0.028806606289210914,0.205977736471794,0.035643495587076635,0.07250109524486256,0.055773339343290027,-0.1736255178325566,0.13153650277571824,-0.03757361626378986,-0.1465987323218422,0.015203566229237431,0.26620725906867126,-0.26966134149971893,-0.1824790096498562,-0.2573242113198403,0.01694058546007837,-0.12858232510905385,-0.05340555647321463,0.09428404163904813,-0.08978490311965585,-0.13300470324078129,0.03884483326853616,0.0966907837796033,-0.023973604638826522,-0.03921190406726567,-0.19486455683321968,0.18722629706175284,-0.027836502461290248,0.003938970646302768,-0.0016573595271477345,-0.0013259887668219327,-0.006443139932561768,-0.0012415806568125604,-0.0019532674747948457,-0.003834485384549715,-0.9382724045038229,0.023060957746386716
196,0.302022668175549,0.04813715600400592,-0.3079380108125956,0.11524011465363337,0.31391798903225204,-0.4438836648680758,0.17497208826767072,-0.07769146038731439,0.24439232854682708,0.03907815870215444,-0.08607309897073459,-0.027477995270656422,0.07971673535880486,-0.30869884409257703,-0.09214450202657255,-0.04039469149187587,-0.11761610175387914,-0.2129798343054805,-0.21386337265742894,0.1849617256228934,0.04659612813739982,0.06415588854034057,-0.15111545471993434,0.25129313726600994,-0.047338538343439894,-0.04520880134527055,-0.15719706663412333,0.033120337770524394,-0.02815722617938966,-0.07434981999802846,0.15311837579838017,0.03947708725881537,-0.07763674612487413,0.05242439977450081,-0.06096265682157346,0.18321092334125622,0.018679894354696767,0.052538925363962714,-0.11103238733379536,-0.14045366225252837,-0.09826086177219281,-0.059103530287996295,0.1127558906855027,0.04414119219774842,-0.08794243960989187,-0.09739170910971169,-0.020706310518163778,0.10843079868112684,-0.08481920549122182,-0.00036052181003910967,0.001557992787598789,-0.006438439952657442,-0.0071262697968678896,0.0007465611010184938,0.00019823196628533505,-0.9382724045038234,0.023060957746386695
197,-0.051600333828487416,0.15597810280133587,0.0026699970985986318,-0.11177684651582556,0.16918750395803486,-0.060393505207955736,0.7078657780670417,0.02966356055361436,0.18759963720663045,0.10818395036551355,0.2024017048211771,-0.09117137306766794,-0.05852455544081116,-0.02093645924102023,0.14897564995563214,0.24590619774341202,-0.04366173754899199,0.08917418577957151,0.2648617227393744,0.04808925160110863,0.2069872416982708,0.020194941635800396,-0.3123139509297629,-0.17912419421115863,0.07836608708063005,0.004804017466229852,0.18317534359846846,0.054863338083165854,0.0766489931395354,0.014362054810440584,0.11220979472234252,0.18235091903423042,0.02397019659087243,0.007705006919878129,0.11953105804207284,-0.12528981378687618,0.03223203724979301,-0.023573753110805826,0.16737109486806048,0.08755075568772276,0.10988529694973441,-0.03394980009630262,0.009701150344554071,-0.02191920662067851,-0.16910710887238223,-0.12152214397586507,-0.03716105484397268,0.10192855486467287,-0.1496511042595379,-0.0052555470557114955,0.0013624026465434548,0.0033490447112247304,0.005924821989874118,-0.0011119837163535867,-0.003898006617406414,-0.9382724045038234,0.023060957746386924
198,-0.07775256035459636,0.3370764668325147,-0.0945669143341819,-0.07788495759670369,-0.18200665973012087,-0.45471377315422784,-0.15772618757684367,-0.06099394836659561,-0.1303108775381105,0.30290940861065485,0.14026481268475866,-0.11040099048985462,-0.22603475737069273,-0.36773476737996014,0.04505803531353989,-0.12258005782061025,0.031195455316595518,-0.0755929046225828,-0.03008359008202144,0.15144194342347772,-0.05087907221256055,-0.0984327890155994,-0.11833398334791624,-0.006829633773187758,0.15301626370786095,0.1393613018307658,-0.08119286387808419,0.18198483060461387,-0.11091506711075624,-0.057179543352917576,-0.1283987223590053,0.02741022047647722,-0.3659587242672687,0.1391412975950105,0.3151672748203789,0.06894024371154328,-0.023845559933287276,-0.005981957742648205,-0.06636643474756193,-0.020198258530574408,-0.07014751237054563,0.002651167624062309,0.07899180491277866,-0.1173352901154558,-0.1300413058668977,-0.05597519862399826,0.11549138667994352,0.0068523074598874,0.09004402681505526,0.0038188703336779705,-0.006541296355325752,-0.0010435125722135564,-0.004402206312608915,-0.0002063112508594177,-0.005538911436987265,-0.9382724045038234,0.023060957746386963
199,-0.07174638593910915,0.11039192952508342,-0.0740203895745266,-0.04017868050664204,0.5962428715332638,-0.23827819029934674,-0.04974383074460369,0.2753562507368674,-0.45863209190077425,-0.13059194396324195,-0.35037974229198776,-0.010574186407598678,-0.13437143785568303,0.4086527932539214,-0.20961271777103174,0.5631292098402828,-0.027553303590756757,-0.35545175126289646,-0.26808277289766347,-0.203686006292773,-0.10154623560132975,0.019300964082505763,0.14166699563450671,0.2664355241449923,0.04170923364544602,0.1402122352758261,0.10967057771334728,-0.11643007967374344,-0.004217099026531569,-0.10404091803668374,0.20138948900286924,0.1934797525612197,0.039169050857452724,-0.3161138248166904,0.10390172061524244,0.2843898808285594,0.2814008975016344,0.2221270995378416,-0.19834457890514232,0.06766438572698504,0.0819074404275075,-0.1824499426281581,-0.08589078116195883,0.10054876675440105,-0.1482265719561179,-0.06489420690968076,0.027054911656822837,-0.18501469270375193,-0.13114076426756435,-0.0008149872681371446,-0.0053889015869333454,-0.008555660300862859,0.00046582215194360544,-0.003023593353386397,0.0060832233215109745,-0.9382724045038227,0.023060957746386515
200,-0.2329547048238068,0.1608095192634344,0.05744940369427937,0.1957406030850598,-0.24176464581362356,-0.2998703725135372,-0.29275405252699405,0.17328578526003072,-0.22857366735004395,0.10339834933139842,0.06814626857877405,-0.010745208193469266,-0.13217399631440077,-0.3102306949961179,-0.06620028696939524,-0.11925100106974526,-0.20289919574193593,0.09178643258233757,-0.021191574727798878,0.1242502615266323,-0.2113300579421962,-0.27303140264860215,-0.3140498573748164,0.04055133233630401,0.1582470671054713,0.009765017516828203,-0.034056254584488715,0.23790776249389178,-0.14143760076227568,-0.05632209297072802,-0.06570844742966074,-0.038021979231013185,-0.20006441451623802,0.01623656872928263,0.21250222649029304,0.19007390017848358,-0.1193423347377519,-0.0564586774912064,0.15550197522417963,-0.21503621880423437,-0.14806383953203828,-0.23835255926994314,0.1547048366736293,0.02935825487698584,-0.02681641289893088,-0.0831450680462507,0.27816423260218853,0.028607651240279627,0.058194919665719415,0.001902475420290463,0.004300706999958333,-0.0035534931967537197,-0.008960696151992093,0.0024575119214719754,-0.0025912135242611082,-0.9382724045038233,0.023060957746386723
201,-0.5185068565438347,0.08317953867911536,0.14194563999523918,0.031261576104631275,-0.27155092407637627,-0.2314696434986794,-0.3796902454996929,0.21395066819845734,-0.019603993245299454,0.19007456152562197,0.11305038213346948,0.2556888337627155,0.021256952446652953,-0.18855573898645184,-0.10795498803880414,0.020454817190944975,-0.0914255243069567,-0.058966088990719805,0.16945315707420824,-0.15521643995661039,-0.0696051104359089,-0.07134932772003288,-0.10245385856538781,-0.2735790203532634,-0.07797170357921078,0.28281415537473326,0.004662003899160725,-0.07190367423542268,-0.12397377736635963,-0.015719308936327406,0.017122868492402493,0.11230489826902867,-0.19389492173839498,0.00330975870007302,0.0549852245637988,-0.03965822983341348,0.12897063199071257,0.020570079683095977,0.02021208856842671,-0.030454148501730394,0.1602165645624104,0.017399274126198887,0.1925387607088645,-0.1380905656571216,-0.13284997891432251,0.026014980985188993,-0.03733365472319066,-0.2581337298386408,-0.05301761999739087,-0.0037215262236302716,0.0031528506775515327,0.003975188363263145,0.00796542122842379,-0.0006836085070778934,0.004258527775416822,-0.9382724045038232,0.02306095774638691
202,-0.38145082376476175,-0.11164471558804685,0.010062985749677681,-0.1593480735729534,0.0627981595236589,0.007008195744919656,-0.10709780866775702,-0.1643792011836502,0.12768547502206515,-0.10937778070556119,0.04762959301735595,0.0348958293372483,-0.04615204589065258,0.034458524824992745,-0.2712637888896798,-0.08216918900759795,0.39787678035549745,-0.01595104187456031,-0.17256552546367634,-0.018480144191096805,0.10765344785311645,0.05879138389325315,-0.04390446880026078,0.006266666143242614,-0.11908670817866868,-0.1376374761381964,-0.32446030875186704,0.09854289415185151,-0.13842838490306258,0.2127536103690865,-0.09611927284910406,0.005820150947101252,0.10186888121914213,-0.11547688263406258,0.1813556058290088,0.03761005330413859,-0.016763868570820885,0.12112757561645196,0.06786961570272787,-0.17019224913872746,0.029031873726171088,-0.16433748028128686,-0.05785422257631885,0.00012262349485355997,0.0694843495406176,-0.21588749992697784,0.1847153695051013,0.04721809191887254,0.02062518613435981,0.00038364776517123056,0.0034454340190406257,-0.006828418130584186,-0.008591249532948448,0.0012275367580823504,-0.0033167509832461037,-0.9382724045038233,0.023060957746386727
203,-0.23295867602703316,-0.49908150695846626,-0.4719070308486561,0.1286528976800209,-0.13945753816287362,0.45047527156934514,-0.010233823408034234,-0.23587000140514486,-0.013846448568350066,0.11570427873622331,0.016853056659100193,0.11875360429984105,0.07920476545234255,0.08021004212224701,-0.11354095597987487,-0.11571923648539352,-0.030778188527456903,-0.014029384214224694,-0.23183977700946995,-0.21898241845323874,0.13297221895890055,0.12875940741365177,0.08065667769440238,0.02330945876113499,-0.059108551129150276,0.18854272625414584,-0.11888103301094392,0.0749251445305386,-0.10942508368240195,-0.07913815213714542,0.2678436252639052,0.11189980853770244,-0.02688372425372448,-8.10114728768996e-05,-0.17449857126899354,-0.0768653612169806,-0.048809552026122215,0.007787405439639592,0.06862922731750494,0.14608931409948075,0.05763681887080053,-0.15438864072841044,0.07128046343357297,-0.2342139931253796,0.11761861520694576,0.05691564538949438,-0.013334344684844634,0.039627204674383555,-0.1303375093197432,0.0010933978186151974,-0.0037619477413947085,0.0016971180464152437,-2.9407109574251702e-05,2.4199354038178585e-05,0.0022131836519231605,-0.9382724045038233,0.023060957746386803
