modalite,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Dim16,Dim17,Dim18,Dim19,Dim20,Dim21,Dim22,Dim23,Dim24,Dim25,Dim26,Dim27,Dim28,Dim29,Dim30,Dim31,Dim32,Dim33,Dim34,Dim35,Dim36,Dim37,Dim38,Dim39,Dim40,Dim41,Dim42,Dim43,Dim44,Dim45,Dim46,Dim47,Dim48,Dim49,Dim50,Dim51,Dim52,Dim53,Dim54,Dim55,Dim56,Dim57,Dim58,Dim59,Dim60,Dim61,Dim62,Dim63,Dim64,Dim65,Dim66,Dim67,Dim68,Dim69,Dim70,Dim71,Dim72,Dim73,Dim74,Dim75,Dim76,Dim77,Dim78,Dim79,Dim80,Dim81,Dim82,Dim83,Dim84,Dim85,Dim86,Dim87,Dim88,Dim89,Dim90,Dim91,Dim92,Dim93,Dim94,Dim95,Dim96,Dim97,Dim98,Dim99,Dim100,Dim101,Dim102,Dim103,Dim104,Dim105,Dim106,Dim107,Dim108
freetime.p__2,0.11501362317161774,0.008158324488324743,0.22533223913005024,0.019357794724027686,5.453711662325333,0.23427140789210435,0.025062381275811754,0.09556301178558235,0.057884738397144704,0.0783070243758824,0.3361881755413533,0.0028600137308395796,0.01593319298672121,0.24150870166981714,0.19112141418839418,2.877700264432542,0.025653928235217702,0.21568118332102698,1.509002795917694,1.7443878899379237,0.2005633345781725,0.1384113090252354,0.17885872136205175,0.0026516742796623754,0.8365814217154991,0.4653016716301161,0.5369899114118653,0.010802805070775018,0.24078438366709776,1.2340376285097923,0.07462015029932004,0.24840549981597834,0.9862389567879853,0.009788000867330065,1.1978447251815862,0.025952551396371964,0.05925614230918686,0.01042786512044515,0.018790736533711102,0.2498263029694553,0.06517207334455088,0.04330671130244806,0.08703459904380131,0.20952384895755813,0.029440157354538643,0.28395341033372656,0.14890028190149132,0.018821415765914094,0.0507556223938449,0.0473946615721569,0.09876957990995286,0.04261090292936886,0.01683886899020961,0.09527596475080181,0.07531557331192176,0.039909138869269556,0.10733418160993695,0.06443653940731858,0.006231609785428698,0.10896357524109478,0.14613473774360522,1.3519786359743692e-07,0.21446893178958,0.01774650681885521,0.013406054292176471,0.0013283735514828037,0.024833173213937573,0.0015850120946287371,0.004614886718322487,0.0008765838940693903,0.3474208278993934,4.369167159137266,0.08873954550176509,0.10030868788234298,1.384863227537799,0.03380570042490218,0.3121487880527238,0.14682954998648878,2.403208305556065,0.657894736842105,0.6578947368421,0.6578947368421095,0.6578947368421043,0.6578947368421028,0.6578947368420957,0.6578947368420249,0.6578947368420975,0.6578947368421222,0.6578947368421015,0.6578947368419676,0.657894736841349,0.6578947368424224,0.6578947368420814,0.6578947368421092,0.6578947368420923,0.6578947368421082,0.6578947368421049,0.6578947368422972,0.6578947368421242,0.6578947368420975,0.6578947368420821,0.6578947368421381,0.6578947368422279,0.6578947368421197,0.6578947368420873,0.6578947368421478,0.657894736842112,0.6578947368420779
freetime.p__3,0.062344780445869316,0.07039878877485294,6.508520409326595e-05,0.7431656131018866,0.1883637506587668,0.024153576252438885,0.0019884989585204223,0.033053559066478846,0.03138649868235869,0.12379688065501039,0.03234331874878037,0.3787038039633026,0.1010047646133756,0.010106614949879337,0.24189858870636546,0.10553618495171149,0.7195354325077447,0.15073591790139942,0.19257990275529022,0.10437359700729608,0.028107744985053407,0.08532553288150822,0.0005363229510852598,0.12797853703604037,0.002833060408093713,0.03176643121136664,0.06529742796093531,0.0036704970587759455,0.00019296498668499866,0.016218694269601406,0.09058047097350186,0.028375717120515634,0.008907504551340656,0.01363896854023038,0.8011817398472797,0.06486429964355195,0.014123208796652225,0.034353388654667,0.0006006429644243831,0.023926105369544776,0.0009334665827942503,0.12225558003597964,0.008879657122062004,0.02071361642110787,0.01562697408133287,0.018142450370752038,0.0006230138732014147,0.013822576391395383,0.00714314855017231,0.010785339494849744,0.012435832189988984,0.01466274826091886,0.01964726642561177,0.17471813703758765,0.004569619958517574,0.008396284379755859,0.07786355839106784,0.007651849278708485,0.023692404449641668,0.0035970420167298744,0.04816242286060237,0.008590515141634699,0.0006447637811685126,0.014907526387975878,0.0019171054584963584,0.0002305510784707901,0.035573849955253034,0.02732059876902165,0.021708950049890208,0.006317498091981116,0.0025121663784592498,1.3131616313532832,0.05948271524846797,0.03955524570869834,0.42139843115422254,0.04536238027149073,0.37807436970109454,0.13818202840064536,0.015823758796835084,0.6578947368421053,0.6578947368420968,0.6578947368421028,0.6578947368421045,0.657894736842109,0.6578947368421093,0.6578947368421523,0.6578947368421098,0.6578947368420989,0.6578947368421141,0.6578947368422633,0.6578947368426096,0.6578947368420869,0.6578947368421169,0.6578947368420992,0.657894736842104,0.6578947368421028,0.6578947368421075,0.6578947368419108,0.6578947368420963,0.6578947368421086,0.6578947368421135,0.6578947368420736,0.6578947368421098,0.6578947368421083,0.6578947368421093,0.6578947368422634,0.6578947368420899,0.6578947368421229
freetime.p__4,0.05325021832554545,0.37961507134586187,0.1324420387641287,0.18087440369778499,0.19688067982412777,0.000665159483195197,0.7214391596352994,0.029071119080285673,0.017679667906132374,0.22716468430446402,0.08211076583362173,0.16742153035979476,0.22898572146753723,0.12755849889631796,0.9787826367798343,0.0008948954714854792,0.6923471051578391,0.05560339369105894,0.34916053201488184,0.2747217712187308,0.2465468127060804,0.14067640530408398,9.206109925074479e-05,0.007048932894532075,0.7968760168805391,1.4388853207533808e-05,0.24090680420916677,0.03864741299848658,0.18476535678565872,0.34716413226957865,0.03300922321566885,0.18265051033786325,0.24342857485050456,0.17417133555404904,0.2733407377557783,0.16358241226275336,0.08768104919018248,0.009847294158763058,0.014005970770137667,0.06559151551713778,0.004606669011641084,0.17082997555883822,0.07995687583080768,0.06957086315110221,0.0230971636874109,0.0014553754654545914,0.13578275468920475,7.367702946125766e-05,0.014924524766472245,0.0009079836517460182,0.0022564753367804516,0.002183064561037732,0.2357276063371605,0.10819058065340169,0.08038742343703335,0.007081232671805436,0.002545179989024375,0.003596435766068763,0.0012219126411682564,0.018571188511285593,0.004318306407801125,0.002650708564741179,0.0828426327327982,0.03449943733691978,0.003359267197820511,0.09548083523129251,0.07399307611018413,0.01054247031873093,0.061386047949746725,0.08340507899971532,0.3764782685514232,0.6066600853298556,0.11395641678665305,0.01872487094295697,0.12081806361171929,0.32074250780786445,0.3387898791846795,0.1948599906757056,0.00965038542558275,0.6578947368421042,0.657894736842127,0.6578947368421248,0.6578947368421055,0.6578947368421008,0.6578947368420952,0.6578947368421492,0.6578947368421038,0.6578947368421053,0.6578947368420903,0.6578947368422311,0.6578947368416477,0.6578947368421277,0.6578947368421026,0.6578947368421274,0.6578947368421103,0.6578947368420964,0.6578947368421005,0.657894736842091,0.6578947368420974,0.6578947368421146,0.6578947368420118,0.6578947368421033,0.6578947368420442,0.6578947368421019,0.6578947368421124,0.6578947368424234,0.6578947368420935,0.6578947368421235
freetime.p__5,1.233553835577448,0.18242375421221355,0.3212399085322985,1.1902187828337456,0.000851222909582843,0.46727299078826773,1.0057205341029951,0.6071760161097773,0.4709970051023439,0.805839322602284,0.14913401553299727,3.1028828178939696,0.06422632894160166,0.09987598891367218,3.2287279277840537,0.0006086725074574984,0.5905123086513197,0.0002134320026816289,1.3195211728112455,0.4969398654322172,0.16289927908172844,1.7656601045483518,0.03759816418738825,0.029581586666155454,0.3908809968743928,4.584965219391754,1.3462677644390584,0.03246338670565964,0.6578239501194771,0.027386987253295258,0.40286021597520744,0.8172637641029896,0.09721164652674412,1.2469610424858053,0.3302582896058558,0.43768455601102263,0.046543515072555164,0.04013537396356805,0.010460965436666168,0.02018089751867711,0.12900207664427524,0.18363864884542738,9.809919547061934e-05,0.3002972780864473,0.10398394479861234,0.054305869769925026,1.82008854789186,0.0040564736167065536,0.11601456036321472,0.011582755068911033,1.218991899846904,0.5085333031555357,7.830049588382644e-05,0.002592504331492255,0.3178953640861879,0.13717426127144616,0.041815258617089124,0.017371517316550473,0.5862362679749736,0.011916087582272455,0.0015249599760889048,0.23764080023154227,0.01770141780125808,0.0057681996901577885,0.2590326842523337,0.5407465470725047,0.24491228693302153,0.813380180274033,0.010123986433534665,0.04696520736492697,0.25591241041012225,0.6263678580924377,0.1191231440261334,0.8075114349491211,2.864123117649384,0.41690357419713364,10.747212413076305,1.892676516049959,2.6525881425608806,0.657894736842106,0.6578947368420969,0.6578947368420497,0.657894736842102,0.6578947368420661,0.6578947368421135,0.6578947368420528,0.6578947368421098,0.6578947368421163,0.6578947368421068,0.6578947368420184,0.657894736842424,0.6578947368419596,0.6578947368421212,0.6578947368420747,0.6578947368420983,0.6578947368421137,0.657894736842129,0.6578947368422124,0.657894736842099,0.6578947368420913,0.6578947368423264,0.657894736842094,0.6578947368421638,0.6578947368420827,0.65789473684212,0.6578947368419724,0.657894736842104,0.6578947368420811
goout.p__1,0.005268174225375096,0.1067925387621736,2.0997023404663624,5.455623894918426,0.004101955457702595,0.19916089948026772,1.062932640561698,0.054686765552705435,0.7124005734107777,1.4382122600569873,3.234237906342341,0.11558425647518662,1.4267932509538848,1.1977856571967278,0.6511675258823805,1.3183530231853597,1.2413125391615658,0.023586188659386796,1.7683422151142738,0.7275893882463358,2.1680127607129522,1.671399419177859,1.9814386249343496,0.13454225542225648,0.000939466608350208,0.016332830452901178,4.1550115060651756,0.1724330871004818,6.44897291198833,1.1864814808219988,0.0002531300884367042,1.2587844397091235,2.454428162364602,0.8236380061652233,0.8629757581654312,0.26692614012739535,0.022262945174368862,2.160513402089147,3.1380212302104153,0.8501170835268409,0.11893487275692619,1.5896837447739367,5.465958973855183e-06,0.29300024113429635,0.08312380400017026,0.024219769517825448,0.4628451030704779,0.024260843555231098,0.04734369383949739,0.11668585678696496,0.2355814619907785,0.44571914516363126,0.20461322663309633,0.08249102235616865,0.15674280354974385,0.009686829750248921,0.058542768513334634,0.003053344987477059,0.019089500005268944,0.0063467231466466595,0.003100409140567967,0.007511565194096778,0.08471538072558381,0.00038784226950908384,0.24852823640692284,0.21052671116049307,0.04840415214173374,1.4577090997069224,1.349951888602403,0.2252171296320268,1.3069562706636708,1.335593607265932,1.1396749229700993,8.857329718670538,6.434263962010402,1.069209491873319,3.8440043559912374,4.619982502044725,1.4904041375310821,0.6578947368421055,0.6578947368420707,0.6578947368420932,0.6578947368421186,0.6578947368421305,0.6578947368420662,0.6578947368419461,0.6578947368420691,0.6578947368420751,0.6578947368421234,0.6578947368419596,0.6578947368420393,0.6578947368412313,0.6578947368421618,0.6578947368421472,0.6578947368420998,0.657894736842108,0.6578947368420569,0.6578947368422849,0.6578947368420917,0.6578947368420852,0.6578947368420365,0.6578947368421014,0.6578947368419519,0.6578947368421658,0.6578947368421174,0.6578947368413166,0.6578947368421146,0.6578947368421361
goout.p__2,0.11269763911419574,0.12854659962870502,0.2990294609120993,0.0033243665653352973,1.2877797966699858,0.009944394820973706,0.02611476066059905,0.5305223237434195,0.7044002280945769,0.20003642496908536,0.4781279051483539,0.30481514174377333,0.5781113760839394,0.025714748018768777,0.004415329880812073,0.14434808292458834,0.17811676076443478,0.02432983510469231,0.0005811855019139697,0.028708018627037552,0.6668086742624046,0.36027641781945396,0.012823907646239452,0.10959594250526694,0.12752672387131395,0.42112110376811257,1.2549705885259355,0.33513963115472367,0.3995754340002825,0.00022580008004985912,0.006583801258505527,0.023484593886499754,1.0531611757367947,0.041870858943100116,0.08333077258214251,0.014966433697982688,0.039530929069111154,0.1272147674921017,0.051802613187918,0.05071457605234657,1.5479609201999172e-05,0.005427553856925948,0.028814448489759583,0.0035222344857602818,0.04138590697284664,0.006155156526415651,0.02720356997018373,0.008566042899997395,0.00012104636003000938,0.027843290119650397,0.01994404587880365,0.025235603240104678,0.07430725571275634,0.053620708400518566,0.04195419301732763,0.04179428697682318,0.0272305939886473,0.1107775327275428,0.0044455009252097315,0.013261579988834388,0.021758993244863276,0.17635995114362743,0.0010744366757286926,0.050402750778037284,0.023537845937645397,9.622598881357282e-05,0.08163856183719201,0.13249317759007428,0.06394954362118362,0.05020441233695631,0.08899017193023627,0.12777695026450658,0.09223988478500732,0.4773266460790919,0.10807530478752052,0.0668934807935568,0.1510761491088488,0.09408710058444773,6.812496157960835,0.657894736842105,0.6578947368421096,0.6578947368421186,0.6578947368420973,0.6578947368421018,0.6578947368421167,0.6578947368419991,0.6578947368421134,0.6578947368421263,0.6578947368421035,0.6578947368422098,0.6578947368425906,0.6578947368403676,0.6578947368421006,0.6578947368420816,0.6578947368420929,0.6578947368421012,0.6578947368421099,0.6578947368420778,0.6578947368421052,0.6578947368421062,0.6578947368421458,0.657894736842099,0.6578947368420952,0.6578947368421192,0.6578947368421061,0.6578947368419314,0.6578947368421262,0.6578947368421028
goout.p__3,0.22676507083494554,0.0055127604682933505,0.005290847845593675,0.9533277549402756,0.0017344469859447626,0.001887107820076063,0.05652443555966504,0.08262516450996864,0.6608150430281098,0.5755952951550561,0.1527530710372902,0.0012200957770159555,0.43954724247087884,0.006643011300994601,7.866572320602354e-05,0.8599453274902709,0.05785421291016719,0.006433662100283112,0.12756869298157247,0.08417428783019136,0.2485399629133244,0.2674066026211446,0.14263673515524675,0.006087097134863974,0.0015059261955497174,0.1002608599889559,0.0026724839220903665,0.05114355793584013,0.6276996533338941,0.015154547631308544,0.051270980636061114,0.44225867892077086,0.10611303814348522,0.0548227093119239,0.5299849585729255,0.039213755131636545,0.0007991685592275314,0.2458373974564018,0.01042714512118898,0.026962072776592575,0.010048058909854649,0.1551444858470845,0.000573835568789261,0.04434965327278857,0.005813973123301725,0.06018552372998333,0.27277318301323944,0.025429949772450992,0.0018597054704971516,0.002698417214587025,0.09486458121865657,0.06879719816740139,0.0064986136158923045,0.1944383368718678,0.014230866526566095,0.0004496689500600391,0.02550427888947463,0.018125310600255663,0.04485340655035634,0.007542347146634152,0.01906206777697077,0.02275014495018336,0.00780833851387604,0.030625029058862423,0.004858215557971174,0.012929747021590852,0.2017935220807639,0.012343869554080067,0.007723968232806196,3.742808370274194e-05,0.017565730458802557,0.6432583085788885,0.002428601196433372,8.891208957282827e-05,0.12684074279357818,0.04222376355241784,0.014337682195315926,0.06309406953325379,4.269396177621736,0.6578947368421055,0.6578947368421187,0.6578947368420944,0.6578947368421053,0.6578947368421071,0.6578947368421065,0.6578947368421333,0.6578947368421035,0.6578947368420952,0.6578947368421035,0.6578947368422062,0.6578947368422499,0.6578947368422516,0.6578947368420932,0.6578947368420996,0.6578947368421063,0.6578947368421129,0.6578947368420964,0.6578947368421673,0.6578947368421144,0.657894736842104,0.6578947368421916,0.6578947368421227,0.6578947368421416,0.6578947368420889,0.6578947368420999,0.6578947368419724,0.6578947368420917,0.6578947368420929
goout.p__4,0.017675588522111353,1.0174706233045645,0.16522183688856856,0.44173799258885965,1.3382696789221116,0.05078141541443165,0.07447775687304721,0.36860682645897,0.021844389660552077,0.6707555931729627,0.2727925427410949,0.09202691120631824,0.003873593811131211,0.09556602299934637,0.18736069806694733,0.7433212610906402,0.04414781412390839,0.0019880548587116946,0.0013600309543265504,0.6063088269334458,0.23344409730019625,0.36946791534982,0.3661748187178534,0.15372959612579679,0.19828399604534813,0.009725855103347114,0.47215481878034843,0.16989449496287015,0.49954808021757063,0.0001537488488357918,0.1228791142887308,0.8183884100416248,0.00733248710836312,0.8338379381775753,0.6168766481898237,0.7380004442532938,0.0024059449998788973,0.0897784874020709,0.0847534639312821,0.04008346547371843,0.07579663043989789,0.08348905829964627,0.015204411538601768,0.08762459390353569,0.024781240980198883,0.3761204999344024,0.12989259043145196,8.272550243665244e-06,0.00045033181914856305,0.022593836572429745,0.036011410959902304,0.02156006247040793,0.18942069328695002,0.027274340641035056,0.024612362139690567,0.11080444340887126,0.003374500958783217,0.13337088760654428,0.20753483799144062,0.023744342692856565,0.016726455572599955,0.034528365227496235,7.222249715136911e-06,0.015239600631283885,8.465054399604522e-05,0.011285297221104901,0.07211551240358055,0.31955955893268223,0.1828431941334244,2.011112961091296e-09,0.016054590781305,3.705276974064163,0.37167096983038606,0.25723795530312743,0.5280734870872709,1.2422043692452442,0.0006041002480508544,0.00019926522730052417,0.23281976059684054,0.6578947368421051,0.6578947368420771,0.6578947368421166,0.6578947368421093,0.6578947368421003,0.6578947368421124,0.6578947368421545,0.6578947368421117,0.6578947368421095,0.6578947368420954,0.6578947368420006,0.6578947368418524,0.6578947368426528,0.6578947368421112,0.6578947368421325,0.6578947368421292,0.6578947368421012,0.6578947368421146,0.6578947368419825,0.6578947368421026,0.6578947368421268,0.6578947368421462,0.6578947368420813,0.6578947368421306,0.6578947368421009,0.6578947368421072,0.657894736842577,0.6578947368420791,0.6578947368421285
goout.p__5,2.0860179080560233,0.288045526967975,0.7124203734930293,0.010104019359102906,0.1476533796873493,0.047038475556639765,0.040041483018173424,0.1200061774690239,0.03483335907167242,0.6657211947876487,0.11246279587977753,0.09602118966864388,0.3243475683089225,0.19997821448680977,0.14726484483953017,0.41608544279040716,0.0010878167475956598,0.21170693456310521,0.05585417407500307,0.03293135041110098,1.046622825358693,0.055076217655122495,0.20445324145105917,1.3258763678836416,1.4834739794031144,0.05827584228437505,0.0004796376330205332,0.07106501767998662,0.3512508446925919,0.6366305543910986,0.021248241718357774,0.0024495500698806616,2.728024182089709,0.6170331249368154,0.3523618607412191,0.658135852221008,0.02346601525895787,0.07963754183117991,0.960423786251394,0.019195212135839048,0.0004824526658453719,0.8004110284232958,0.004607275387564342,0.008392249267717995,0.03123913574907123,0.17807087835362007,1.5313355099964265,0.017130373530611483,0.0023597713899251188,0.0019366056280887898,0.2605548105714382,0.146976709804614,0.019493093849412994,0.4892108248623171,0.09473653056847572,0.04696697675142901,0.002115317450775555,0.1119741301485412,0.00020568617965399856,0.0734905721598724,0.16641331800459902,0.029715597231556173,0.0003156737283063026,0.031931983709844146,0.0077027209017817054,0.0068604446882612104,1.0617000407959254,0.35210117508904126,0.0168237494912654,0.03178944574295139,0.29700998018083813,0.013128146827047936,0.5061266262402633,0.6293635756221901,0.06443612227344601,1.4223747190889966,3.4382926511765,0.023759561765493438,0.02893804108003274,0.6578947368421051,0.657894736842137,0.6578947368421146,0.657894736842099,0.6578947368421018,0.6578947368420859,0.6578947368420963,0.6578947368420922,0.6578947368421105,0.6578947368421103,0.657894736842052,0.6578947368418746,0.6578947368411218,0.6578947368421035,0.6578947368421167,0.6578947368421292,0.6578947368420964,0.6578947368421278,0.6578947368419679,0.6578947368421018,0.6578947368421224,0.6578947368421284,0.6578947368420988,0.6578947368421154,0.6578947368421083,0.6578947368420999,0.6578947368420545,0.6578947368421069,0.6578947368421131
Dalc.p__1,0.1672660471898177,0.09686780541936303,0.032597168521552464,0.07188635605976962,0.0012791695924483386,0.022374915525450432,0.06977492855553442,0.0038521561471232786,0.006944043917888904,0.007972059137512123,0.0021942364960027484,0.04992674686754686,0.009597999529330048,0.0032688638128801663,0.006411130011582631,0.010330182902846659,0.011964408375571174,0.004453078720501951,0.002304817287744755,0.03697471516846212,0.0025621483869016507,0.014072627630183212,0.006065995179067963,4.515416772483589e-06,0.005458551677837075,0.008252732427982088,0.002124808640255546,0.006884154417687029,0.003957513221420423,0.011829023955813174,0.004983009662118898,0.0013289588273214029,0.06289109987153269,0.044739091424298556,0.029970344809653365,0.026792122743503212,0.009645257103236337,0.0010220435823415797,0.0169304711665755,0.0035738066215832394,0.002581189448115601,0.049673114418673184,4.594739288192811e-06,0.00011692496586685749,0.008025546137850153,0.0056941286814232404,0.013333224194344679,0.001015490266062716,0.0034428659891853138,0.00011353143196678792,0.006451744356317103,0.0005225422171868767,0.000267842601076899,0.06543918190005127,0.0011761140012593162,0.002683203513346542,0.0007721189420873678,0.1532232647320808,0.004184753362194449,0.014919618414314655,0.0004724533895106959,0.007915446813898521,0.01018097623482227,0.0013862353693750646,0.022400739728524306,0.047596005198301275,0.09218860001710634,0.028550780078603497,0.08940007197903774,0.04216069322074332,0.02914246602270032,0.2428975347709294,0.07144501236148183,0.049295119333711286,7.611198618784923e-05,0.00782175591345326,0.049533644137637035,0.009237284827055098,0.003208502019582661,0.657894736842105,0.657894736842102,0.6578947368421018,0.6578947368421022,0.6578947368421096,0.6578947368421059,0.6578947368420626,0.6578947368421086,0.6578947368421066,0.6578947368421076,0.6578947368421681,0.657894736842276,0.6578947368423022,0.6578947368421141,0.6578947368421225,0.6578947368421068,0.6578947368420993,0.6578947368421035,0.6578947368420198,0.6578947368420954,0.6578947368421053,0.6578947368421525,0.6578947368421,0.6578947368421391,0.6578947368421056,0.6578947368421074,0.6578947368419366,0.6578947368420992,0.6578947368421147
Dalc.p__2,0.2197430279947974,1.0028287333174897,0.024823140686044846,1.2247665711611824,0.0001306529435099877,0.03825194472041016,2.4585986405860396,0.5606427500051864,0.025577106133282405,0.3511998009888466,6.850005986670004e-05,0.1078634652587905,0.4998977092027813,0.3017615383267141,0.44963574207852847,0.20007735331405413,0.16319772526991086,0.0949596490739759,0.196201723562377,0.529107710536173,0.01922750104238649,0.1808504863169871,0.0008686506039684084,0.07099282179053724,0.11078898997024002,0.0027099841017696035,0.06886141508839967,0.0010634973958028194,0.22548183894582052,0.1852793217447074,0.045945241329464453,0.025406523885821437,0.2295970168822718,0.5947081666366966,0.8818259674896214,0.011866605479417754,0.007253110382419234,0.2543013391144067,0.04427458781195489,0.012919334979864448,0.10235289365719281,0.9864054655668413,0.004675197058579204,0.008082234979027105,0.08270539034648694,0.05638645687710823,0.3784223616185357,0.04942019332301097,0.0003928441855617099,0.028046400040501945,0.0005451521458871042,0.03885848207710936,0.0073580687065782895,1.1099682078801103,5.785737947383489e-08,0.04601325227781627,0.06628175690944947,0.3985757358840141,0.003169199385166376,0.200867905128259,0.020321153654809812,0.07622984568280762,0.2864605826013116,0.007905071961780849,0.08371110992169775,0.054573328727094014,0.26525605820504494,0.0011371535563318444,0.1703350398075802,0.23130459601809222,0.026168976333941555,2.8141179497411537,0.5734353374204706,1.172974750523016,5.465811501572578e-05,0.14785906838146046,0.5493213216807062,0.13243328075577696,0.027819203967200817,0.6578947368421053,0.6578947368421206,0.6578947368421005,0.6578947368421167,0.6578947368420882,0.6578947368421199,0.6578947368420311,0.6578947368421051,0.657894736842101,0.6578947368420957,0.6578947368421785,0.657894736842162,0.6578947368413702,0.6578947368420994,0.6578947368421036,0.6578947368421159,0.6578947368421051,0.6578947368421015,0.6578947368421396,0.6578947368421106,0.6578947368421214,0.6578947368420108,0.6578947368421308,0.6578947368420959,0.6578947368421204,0.6578947368421023,0.657894736842718,0.6578947368420844,0.6578947368420996
Dalc.p__3,2.2718192657869603,2.1887535641028166,0.07708309144741153,1.4605372445756413,0.08674835038570461,0.6790494243990258,2.391268613138541,1.0693040771437419,0.04597075769888801,2.3428334554828165,0.35447594770218643,5.339045096492267,0.017325330582859268,0.00017741579342139688,0.7113575521926938,9.202273175738592,2.150725249332971,0.39093206346015164,2.2645618989225165,1.5568576364761264,0.1315117560671671,0.5080170518248507,0.23705652430832683,0.0013772902325644538,0.5435333104317943,1.1575871783708458,0.5028374072232722,0.2799974992677398,1.9937228550048653,0.20941845982420573,0.03840739149036137,0.8838455318160832,1.6765810601437705,0.16638662891342662,0.6609511437608234,2.8349869568907127,0.5791245821065913,0.5519280403661256,0.0019508468727544928,0.9929098124757001,0.4005324753272861,0.1326780505432513,0.12642769115833993,0.0070434054156145245,0.13914551997477073,0.07909765350339927,0.045104264424556104,0.09513031979694703,1.46853715691618,0.09110346642038837,0.0615243510090681,0.034469497218739056,0.010225744992309787,0.1422179733922826,0.3513712101673725,0.061730493989544485,0.02636172038158931,2.5675984403258103,0.01785856539043893,0.0022647848794692966,0.05471107123751943,0.10155090036926107,0.08407851634664952,0.07516665103613593,0.07658860825819187,1.2411484740734793,0.8338102383184168,0.2255874702464597,1.1235095570881408,0.018086887466247384,0.3716469431384555,0.01577385380877318,0.04983143656331657,0.11930726078635082,0.0041061481946001515,0.015974783720869124,0.010830041414196372,0.0013165044459577248,0.0063636153087650625,0.657894736842105,0.6578947368421205,0.6578947368420914,0.6578947368421085,0.6578947368420714,0.6578947368420841,0.6578947368422747,0.6578947368421002,0.6578947368420751,0.6578947368421217,0.6578947368421368,0.6578947368405,0.6578947368424677,0.6578947368420807,0.6578947368420566,0.6578947368421129,0.6578947368421179,0.6578947368421206,0.6578947368426581,0.6578947368420963,0.657894736842071,0.6578947368422373,0.6578947368420592,0.657894736842252,0.6578947368421735,0.6578947368421502,0.6578947368418495,0.65789473684213,0.657894736842158
Dalc.p__4,1.6327479056157626,0.2922527741463316,0.21542593606509722,1.223975686756025,0.1839629642576146,8.113031231318766,2.8991226847934515,1.8052534811214505,0.04028328813983205,1.7100973198254816,18.24516568783627,4.198915953739758,14.450430791053428,14.603449898644715,1.6089386718785557,2.8654610318503084,1.8092079031139856,2.2573456252624626,2.624538826553104,11.304757960967121,0.14082636049267788,1.0657928753840025,2.1982543286188165,4.522338242118831,8.657159130907795,2.9978381707314428e-05,1.0746671238557022,7.656995192134053,0.6949187055719119,2.3160733378512837,0.31282890260742374,1.8933163326511966,0.1524483102355329,4.061155748977384,0.8945394706757993,0.093933319227096,7.8179482445598385,0.2106665995260785,0.8691895017123406,2.441644949653534,0.43917150275363526,0.6212237838793534,0.10803433108709577,0.6308555650161844,0.067303854657585,0.05480193223074257,1.337426045946413,0.00021135225860486115,0.546744706852924,0.0008708561341095035,0.9187085441503715,0.11959348707206388,2.217151878249393e-05,0.07781892072372125,2.588074453442346,0.030028645860409126,0.2251985769059388,1.3900288917067385,3.072005439461268,0.022399732140282923,0.3355819051899824,0.051822106776622516,0.752180862133477,0.08084337105496624,0.580400038016286,1.2110150703547724,1.0497270859408272,1.0890405418033042,0.255216154056953,0.3584425390301889,0.22371850717447742,0.02496053547232933,0.8570148370545951,0.42314834452135835,0.012162429504952483,0.0038413828840721874,0.03335084546991925,2.6079500933922332e-05,0.0019301729898494608,0.6578947368421055,0.6578947368420988,0.6578947368422441,0.6578947368421397,0.6578947368420995,0.6578947368420415,0.6578947368418404,0.6578947368421071,0.6578947368421348,0.6578947368421035,0.6578947368418828,0.6578947368419928,0.6578947368427833,0.6578947368420991,0.6578947368421574,0.6578947368420437,0.6578947368421121,0.6578947368421262,0.6578947368414364,0.6578947368421187,0.657894736842042,0.6578947368421969,0.6578947368420508,0.6578947368418924,0.6578947368420558,0.6578947368419943,0.6578947368409068,0.6578947368421106,0.6578947368420263
